x1,x2,x3,group,target
43.538723741654124,37.30134255327265,35.42578942234023,2.0,95.38163328494856
28.85460154747382,26.93942924836946,68.00620861916639,1.0,37.10065384446619
42.378163119734616,34.387567309799955,40.14658581542906,2.0,88.7485846740798
14.055723412056329,12.684711517993682,34.296335259770906,2.0,17.798169745513075
24.006249770462272,19.61863468023821,58.049791287909294,1.0,37.39630091308
30.052436997181832,25.60206109347419,67.78556231994496,2.0,35.034260078614864
30.469805937647422,28.456238772214903,60.784299659976,0.0,44.72464810235607
25.499345285207564,22.056641628466238,64.94071528708724,0.0,34.87979468365944
36.228499323474985,30.887097521266032,38.64807367145809,2.0,74.84804172675952
19.323795706174057,13.705514068288108,28.672839998872345,1.0,32.15393479324321
28.576205149787064,25.782281509373448,72.5200047793323,2.0,34.69943806921173
31.20295631711899,27.81348123183329,45.15980241736796,0.0,53.38000630199373
35.14438834058749,34.199239536110284,46.23750475317429,2.0,76.78810564235829
37.1161487808889,30.933169993849564,69.92291212773587,2.0,48.84772587810508
18.753579081621307,16.378842874705988,58.343450141009896,0.0,19.62506565473311
14.658858292643778,12.958796916168723,56.83831658122411,2.0,3.2500435927756026
42.77676821898509,,82.47503517351626,2.0,67.0101959642236
33.323140119795916,28.13407803705262,40.347226544297854,1.0,62.377008841206646
22.515134634434464,19.695907490809972,63.917601921218555,1.0,25.257211010062758
45.51151975522523,39.90058481137452,50.855196873456265,0.0,80.92564635803375
31.156746342928585,26.856452637802015,54.02888418294886,0.0,49.68431094585173
,34.63115883544147,72.92702639618798,0.0,70.73641492048083
30.67518481410109,26.46208707778254,57.61753634434436,,42.007993210408394
50.60747924881987,45.16362086121643,58.07444118574449,0.0,97.65488138196545
47.55340842443204,38.36736656194512,66.08761005964703,0.0,77.82627032275363
27.510358515209266,23.649744086221627,44.52570905685672,0.0,45.791538395634255
39.71570950954356,32.358111453233676,37.4118549899149,1.0,81.2400555408028
36.45375949585147,33.37578882932344,34.327862089684494,2.0,77.49231214893581
43.68631557532349,34.08699442945742,20.504651159359973,0.0,98.96236146596227
20.350765394198955,16.180306890525937,80.84310694910484,2.0,14.905182180715538
36.86051459998439,32.08586116011577,33.451874514174754,0.0,74.39146144866206
40.58424486849588,37.627656196690175,46.68119564621342,2.0,86.78684572117841
12.412605135768857,10.419213843257552,45.84780050166619,1.0,2.03820957083137
18.16741487334225,14.331903588954514,54.61110046713651,1.0,12.007654214521171
9.607678222398995,11.928840627920327,62.23605818808945,0.0,-7.422232435885677
27.305931655554424,20.314014106388772,62.90710232539618,2.0,40.62549239465401
37.17542255795962,27.201497261025516,41.25383842146592,1.0,71.06725848151336
45.02357052096028,39.1500638429229,47.49317429320383,0.0,86.5293476983442
30.740947804197752,25.12569718486287,54.2386992573245,0.0,45.40077958123127
46.286155455712915,37.30076650309455,46.2696331072468,1.0,87.1223588728414
16.198985417851084,15.185850499772128,74.1101836402999,1.0,3.777390323168404
12.966175606448452,11.508850693023582,57.36462427457377,0.0,2.8076393998778126
29.444523011033812,23.89968729790528,61.02316679074726,2.0,41.08759858219494
33.840654489393074,26.203947518642323,59.94321903001119,2.0,51.65063083864091
29.67305251905907,26.967009297760498,270.40843144911946,2.0,43.18405110353105
9.325578999601234,9.227144505578371,52.7153233805556,,-8.285600718192988
29.108799604872114,24.54412793658253,30.547520780662303,1.0,58.89251150479342
16.95530499495147,18.10528323780408,55.99531927628962,0.0,21.61599949582861
36.69672548830039,29.052047132403025,40.22964659312257,,70.0750575392459
33.66598246096848,25.565034749973726,42.07074977375365,2.0,61.931489232382546
20.60120213672645,16.127205676454995,58.7954602813264,2.0,18.729205563580635
24.861330826633065,,68.57424607150453,1.0,28.51947898397095
19.407864781110483,16.983363962589294,50.319073651040924,1.0,22.30284328883227
29.37320902726828,24.484755557465377,54.63249518898446,0.0,39.53106698412537
39.551423205012384,34.32282051728912,75.53322416952857,2.0,67.04838186195741
20.142739536644562,14.61824975776699,53.61129769232853,,22.924989350607934
35.040465155178445,32.6719245900482,89.02524671270592,0.0,36.66072711978622
24.69742381627559,20.828507887049113,58.482644684473165,0.0,20.645273351513907
22.071271677376558,20.995172588946332,23.588558612662734,2.0,53.50086394107956
28.92969640045442,25.275692633141666,61.30012431656799,0.0,35.30298299766466
19.647576775806257,17.613946697742886,55.71737577324167,0.0,20.95026715712594
24.463506946528177,21.933515465013357,69.34629131124119,0.0,14.286286364670682
18.021221074111516,,60.097720269049375,0.0,14.542064654894824
49.64725132916389,43.48560914952439,47.92316024024339,0.0,94.9035167657978
30.352635519717285,28.458045252024554,31.635526455659512,0.0,64.18872526518362
23.002744920074143,19.94537552146596,46.86465114070962,2.0,36.29408041237278
32.13979910734222,,37.2421931868605,,57.55371788428924
28.876719503091703,24.365740189053493,41.29214825292916,,50.50382707224859
27.79030400466777,26.50199283486655,58.82867606630914,0.0,41.322408947823206
36.14166700043425,29.367632346250574,75.0485675652711,0.0,46.88030698570544
37.57507710047305,35.54069640122373,55.920072947344714,2.0,73.40737369543595
24.694988523894725,20.91042434402183,32.06175406947224,2.0,56.93907114900875
24.2418175935532,17.743994750284124,56.66904002330211,1.0,22.346476482826002
27.24948302848356,23.418269404032603,67.94947229968477,1.0,38.82467883496339
6.980788352644151,4.571566784797766,40.85325643520927,2.0,-2.4147009699552444
14.848089378014478,14.302163069289755,47.989742499906235,2.0,12.20952594955059
43.66874267444525,35.81318331467368,50.22032292093795,0.0,75.38215354168904
46.449677135012834,38.58985869833135,38.2265253037664,2.0,99.64789492615336
27.509639604436217,19.604112201879722,59.72420650765788,1.0,38.01312881278005
35.765569630557664,29.49612154747586,48.18577777088328,0.0,61.50287158369197
33.112501545435364,23.297867660362147,56.292986658605415,1.0,55.839411401935735
60.78880808455238,48.502681224898076,36.6876173329685,0.0,125.25499449461519
41.195749114345766,36.537216059482496,43.438125495148846,2.0,85.92461177088309
28.720824085192334,25.98430078971515,60.83572036741657,1.0,36.57234806598741
20.444595593995743,18.22882137846631,44.4075027186235,0.0,28.016237209137792
13.935536797424277,9.911253991552208,75.90445776850108,0.0,-7.99103027295075
32.03463635867223,27.134018192587437,44.005457215780964,2.0,58.996640314745925
22.436492547156966,19.063813586902285,53.37027088627829,2.0,20.104100854819084
15.777462904023258,11.094114090034683,63.98886247809635,2.0,5.786611008601248
,23.010927087472826,28.724514006004526,1.0,50.58376826569139
19.18451996385605,18.061566550428985,23.587867820288363,0.0,38.252004158000744
46.871416350725646,39.39877555045747,27.11515528144858,2.0,113.50148302513736
38.816397569494505,33.04770961205939,68.93876155140774,1.0,56.96498262650274
29.920273586833826,25.848998164703858,41.7221278116133,1.0,57.80817853936818
44.79944138890026,33.99605544371664,88.37298928502378,1.0,65.98168087826308
30.773683076476182,25.66327584996356,41.53628602013917,2.0,51.45345585451477
21.387157986717362,16.81511579271416,52.768269547955555,2.0,28.248134164436575
45.23124077269657,36.44331463700226,73.13164928851813,0.0,68.31950766701429
35.38910043684659,29.518534785547693,80.09139332238684,0.0,41.8861354074781
19.627538456735437,20.278780741924166,80.92255364954596,2.0,11.417645634281307
28.096613219163917,25.16380695882335,68.12549345889714,1.0,33.39711972564357
21.24381746615243,16.91488686666397,65.36093788717193,1.0,14.542874570122347
16.17200269035664,14.891367849515458,58.88790423801775,1.0,10.315703034347314
