TV_Budget,Radio_Budget,Online_Budget,Season,Sales
,71.63385885039912,194.03072959040892,Summer,1240.9477808377026
135.20088506325447,106.851067754184,93.08141627327007,Spring,782.731576724603
282.6893314008912,46.64795840405672,220.5379635833775,Summer,1269.714897188708
,58.10920493393172,177.8234140846947,Summer,1265.893302163509
157.24850684375457,136.52365640774556,123.83201293910867,Winter,930.6660931143476
237.71776694787434,21.690250056395683,170.40239141528113,Summer,1093.1137742095857
238.6357185211706,31.11610901108085,168.83678847262107,Winter,1115.1957103994325
75.78096720898316,47.025213168983555,64.2226567902561,Spring,384.9983202438447
275.63822666989165,23.449186503596565,248.35062706280533,Winter,1284.0145649724386
176.3130931119643,43.58660656167365,159.41680660961768,Winter,872.0665623190887
256.61436652693544,,173.88148114908483,Autumn,1215.8084962478915
130.01240025765293,74.78519157702473,,Summer,706.6925916135094
647.4007927541168,136.04732244000672,237.9200694590044,Spring,1474.0069864087504
147.30041968354078,,,Winter,931.0317293003048
52.70941287007459,64.43625572072388,37.67486729611918,Spring,385.38356531954895
276.3454941048159,53.72504634606802,232.07743726434376,Autumn,1267.7376901057503
72.82166919653339,69.3600130617447,38.89044625995401,Summer,459.2440468906848
129.8284093976037,96.73834252692501,105.97023764100217,Winter,741.414123941536
287.51549176270123,54.848273306973915,203.33188351179692,Summer,1303.0647451748612
287.651786734389,101.13935802038742,218.09407650848695,Autumn,1421.320739999596
193.35947203082154,,161.083216307508,Autumn,1016.6177548298962
207.95930304244982,91.76613351075743,134.50756776332648,Spring,972.1410616374563
162.11138049457995,76.69644878759117,138.49859915487195,Winter,879.7010100166433
123.30269292451614,58.2805487404493,98.24939836107929,Spring,633.0511010872981
132.16613634247898,,116.78270816232614,Autumn,866.6751658456751
218.1296140192596,119.2687532407689,178.9819738967009,Summer,1187.1112037867185
238.09363235942,38.21471284963883,,Spring,1130.0687258419798
247.89476093146214,132.90083686672867,200.82029879812788,Spring,1296.5012243129083
247.40453569863848,83.36605577243677,189.33551773640573,Summer,1242.5154271190493
72.80152576217259,136.2917894962319,60.68717067038375,Spring,598.4074397246683
173.60507617564537,123.98118327315098,149.75002152124404,Summer,1043.5952954494323
64.38969000416107,75.27775558100035,52.48895340984294,Winter,459.3664345734513
187.38222058093388,22.92101008161526,150.71761028882474,Summer,880.7768032214942
160.38262534334427,54.92805672004299,114.26626651854032,Winter,809.7525004717692
271.92604568957495,90.4124479059127,204.282818200641,Summer,1341.926929285048
137.72875313801967,102.35216857739914,82.13089707442188,Autumn,733.3230603004771
79.26675410690146,53.5253991063163,98.40493814925995,Autumn,540.4178828723684
85.74792051320897,38.11628962946713,43.72107170274147,Winter,465.8855317909106
240.37765792936807,128.5409307839089,178.44402238757633,Winter,1287.0164593964118
204.55451582906525,147.97228349146178,149.27546735186826,Autumn,1154.4299476332437
,88.33972369934915,78.12302276344688,Winter,559.6914039432811
71.02670152874936,42.31830716027946,50.92236765715893,Summer,459.29400952014464
225.24228286478,55.39995244751796,205.1486677452987,Summer,1155.339020873267
68.19075159104838,22.390787951170676,41.082788787961334,Autumn,307.75894953730165
255.46501482258904,138.85884485286488,209.95189510254727,Spring,1372.472084601626
226.56055678912406,35.30764077571835,164.54150436610414,Summer,999.9829239059102
70.33719516047495,94.94714181685296,,Winter,565.8619530736082
71.20942852129798,55.62717868933678,33.21557443644813,Spring,338.88825440526807
296.6598946252939,92.04314032705314,243.52432990477567,Spring,1443.6407522300626
143.5676989390301,104.68465048574235,127.52969676986605,Summer,933.3423929279268
142.66053676672271,127.86643448193621,122.40441136240814,Summer,984.2601006934318
253.19989181437563,46.83476532887842,,Spring,1170.6919795550261
286.81214434596467,21.42945772560246,226.85330148210323,Spring,1258.6006349605875
296.50026595571774,37.795131908944946,238.0764422041564,Autumn,1268.1739929666956
238.3445463147354,137.00242344025366,187.73559701921855,Winter,1304.3616673615206
144.06489638272893,133.60571008312698,134.52949944208135,Autumn,877.5668459203156
70.8751791746672,97.66370328214008,100.91060337156078,Summer,590.6934211980894
244.2867289818592,98.06719185637493,184.2795474853307,Autumn,1200.36957732878
189.60106243395126,106.45476769101322,124.28479035557947,Autumn,953.9771908863356
156.05550231174408,42.79826622104845,123.07876088237018,Autumn,679.0021863896109
276.588596273684,138.87355297024476,,Autumn,1539.247798103118
77.79937057653784,74.44016823596951,46.16600510183566,Winter,469.34516508211186
173.15627607271477,69.80800867243467,171.30735696705318,Winter,973.2232869369279
52.83841119185477,87.45930168676888,,Spring,509.3934348941203
167.16516049853158,26.105575680757156,122.66036356466537,Summer,760.1156404565144
64.07581892045934,41.616837938290324,,Autumn,293.5129820356782
79.70447906701799,115.94437013542816,96.33151571618515,Spring,606.9193243897847
79.38156169427623,30.76382683026644,55.92269453567124,Spring,416.5851695968256
212.30257552901588,98.40977423063046,,Spring,1141.1333785066745
236.51121981635583,51.895384258571724,177.5753575741118,Winter,1092.800976493806
195.84219127428992,70.60842982545695,136.37861840557463,Autumn,948.2123377792412
290.5431371186355,,219.44895879358828,Autumn,1301.9039074032694
143.717644880926,66.23745314044339,90.49531056949569,Summer,746.1923561487841
121.42802157046518,113.47596767395191,97.82408662155666,Autumn,817.3024304021454
267.1497820473651,58.62582303101275,198.32036101671926,Autumn,1171.092423877345
105.89895962986316,93.63260323859663,89.39488593970549,Spring,646.6666041211781
,81.88655228588296,201.52659496404974,Summer,1402.5106967512622
53.038618672454085,106.27725149714426,49.04849958225242,Autumn,477.8166981332099
,141.78786611221852,250.6463445737063,Winter,1589.8938637198528
60.78997798764403,115.23437263733254,10.0,Autumn,437.08019542272024
272.78577842451773,47.94224921679838,225.70975413656564,Spring,1241.0570078893445
181.92527727157497,24.05380755796701,170.09360166672582,Winter,907.0976576681009
298.2411990298251,54.09432575897726,214.400138850036,Spring,1314.2166886175617
68.44914118384972,97.36013099103313,88.21076068383385,Autumn,551.0309832550477
188.4635711003302,26.685355752952546,159.15123706758507,Winter,896.3999703269643
292.32563390477475,84.52761213616073,219.76027000865164,Summer,1436.9855428166888
180.7744610425372,97.58957035919559,143.50418728087564,Summer,1001.8809203567669
207.34965953381564,63.451705806204906,177.04626587748697,Winter,1098.3032965532525
223.9371722461543,120.21858648695685,180.66984562517166,Winter,1231.7116464424794
163.6352661919433,,141.683332802482,Spring,717.9553695481271
206.88952002101587,29.767911625655138,147.09814415522538,Winter,988.7092445686158
196.07857798077507,114.66453830646843,160.2500788653416,Spring,1030.767959827396
275.28950262274725,84.4138711068058,191.9573121600982,Autumn,1263.0192281625361
61.36159508536447,109.49231153560568,46.86475484131758,Spring,455.4967017679764
120.24079739805758,76.52755401848701,78.11448508915026,Winter,722.1823706599966
287.6028710191397,52.032264321083886,215.37169796351643,Winter,1275.8604622255007
272.5659459727291,126.48330129764597,242.77462028239202,Autumn,1528.958826946867
163.91418819642823,123.9240642659673,152.95755296902797,Winter,1050.7087268467428
205.03314945038417,110.31054121107547,176.2092819784509,Winter,1156.7316211648547
119.34529574528317,55.37886783989515,73.62998130277497,Summer,627.5917748513136
97.03028993094033,96.72998669298133,71.29606295085622,Summer,650.0615598507977
165.92460123499552,66.92660660220349,157.00163498758008,Autumn,882.7631422421439
138.33805700651322,31.90566953246244,113.50478387800868,Spring,668.4391534799793
195.91402796271802,139.25076481009157,203.11781316980833,Summer,1237.588467243153
964.3087336106778,,63.4132841808844,Spring,381.68116847165265
293.5987019165416,143.5308559967043,238.7199438630339,Winter,1570.0175809283646
296.5526861199007,77.98075048453424,231.05981961187058,Summer,1437.6710902369712
